Test Name, Success%, Total, Success 
MOM0/BOP-0.05/,0.411,73,30
RSI35/BOP0.03/ADX25/,0,2,0
RSI35/BOP0.03/ADX30/,0,2,0
RSI35/BOP0.03/ADX35/,0,2,0
RSI35/BOP0.03/ADX40/,0,2,0
RSI35/BOP0.03/ADX45/,0,3,0
RSI35/BOP0.03/ADX50/,0,3,0
RSI35/BOP0.01/,0,4,0
RSI35/BOP-0.01/,0,4,0
RSI35/BOP-0.03/,0,4,0
RSI35/BOP-0.05/,0,4,0
BOP0.03/ADX25/,0.5,24,12
BOP0.03/ADX30/,0.6087,46,28
BOP0.03/ADX35/,0.5932,59,35
BOP0.03/ADX40/,0.5588,68,38
BOP0.03/ADX45/,0.527,74,39
BOP0.03/ADX50/,0.5195,77,40
BOP0.01/,0.4892,139,68
BOP-0.01/,0.4928,138,68
BOP-0.03/,0.5,136,68
BOP-0.05/,0.4963,135,67
RSI35/MOM0/MACD-1/ADX25/,0,2,0
RSI35/MOM0/MACD-1/ADX30/,0,2,0
RSI35/MOM0/MACD-1/ADX35/,0,2,0
RSI35/MOM0/MACD-1/ADX40/,0,2,0
RSI35/MOM0/MACD-1/ADX45/,0,2,0
RSI35/MOM0/MACD-1/ADX50/,0,2,0
MOM0/MACD-1/ADX25/,0,2,0
MOM0/MACD-1/ADX30/,0.3333,3,1
MOM0/MACD-1/ADX35/,0.25,4,1
MOM0/MACD-1/ADX40/,0.4,5,2
MOM0/MACD-1/ADX45/,0.4,5,2
MOM0/MACD-1/ADX50/,0.4,5,2
RSI35/MACD-1/ADX25/,0,2,0
RSI35/MACD-1/ADX30/,0,2,0
RSI35/MACD-1/ADX35/,0,2,0
RSI35/MACD-1/ADX40/,0,2,0
RSI35/MACD-1/ADX45/,0,2,0
RSI35/MACD-1/ADX50/,0,2,0
MACD-1/ADX25/,0,2,0
MACD-1/ADX30/,0.3333,3,1
MACD-1/ADX35/,0.25,4,1
MACD-1/ADX40/,0.3333,6,2
MACD-1/ADX45/,0.3333,6,2
MACD-1/ADX50/,0.3333,6,2
RSI40/ADX25/,0.2727,11,3
RSI40/ADX30/,0.375,16,6
RSI40/ADX35/,0.4211,19,8
RSI40/ADX40/,0.4545,22,10
RSI40/ADX45/,0.4348,23,10
RSI40/ADX50/,0.4348,23,10
RSI35/MOM0/MACD0/BOP0.05/ADX25/,0,2,0
RSI35/MOM0/MACD0/BOP0.05/ADX30/,0,2,0
RSI35/MOM0/MACD0/BOP0.05/ADX35/,0,2,0
RSI35/MOM0/MACD0/BOP0.05/ADX40/,0,3,0
RSI35/MOM0/MACD0/BOP0.05/ADX45/,0,3,0
RSI35/MOM0/MACD0/BOP0.05/ADX50/,0,3,0
RSI35/MOM0/MACD0/BOP0.03/,0,3,0
MOM0/MACD0/BOP0.05/ADX25/,0.4,30,12
MOM0/MACD0/BOP0.05/ADX30/,0.439,41,18
MOM0/MACD0/BOP0.05/ADX35/,0.4583,48,22
MOM0/MACD0/BOP0.05/ADX40/,0.4528,53,24
MOM0/MACD0/BOP0.05/ADX45/,0.4464,56,25
MOM0/MACD0/BOP0.05/ADX50/,0.4386,57,25
MOM0/MACD0/BOP0.03/,0.4237,59,25
RSI35/MACD0/BOP0.05/ADX25/,0,2,0
RSI35/MACD0/BOP0.05/ADX30/,0,2,0
RSI35/MACD0/BOP0.05/ADX35/,0,2,0
RSI35/MACD0/BOP0.05/ADX40/,0,3,0
RSI35/MACD0/BOP0.05/ADX45/,0,4,0
RSI35/MACD0/BOP0.05/ADX50/,0,4,0
RSI35/MACD0/BOP0.03/,0,4,0
MACD0/BOP0.05/ADX25/,0.381,42,16
MACD0/BOP0.05/ADX30/,0.4667,60,28
MACD0/BOP0.05/ADX35/,0.5135,74,38
MACD0/BOP0.05/ADX40/,0.5,84,42
MACD0/BOP0.05/ADX45/,0.4886,88,43
MACD0/BOP0.05/ADX50/,0.4889,90,44
MACD0/BOP0.03/,0.4894,94,46
RSI35/MOM0/BOP0.05/ADX25/,0,2,0
RSI35/MOM0/BOP0.05/ADX30/,0,2,0
RSI35/MOM0/BOP0.05/ADX35/,0,2,0
RSI35/MOM0/BOP0.05/ADX40/,0,3,0
RSI35/MOM0/BOP0.05/ADX45/,0,3,0
RSI35/MOM0/BOP0.05/ADX50/,0,3,0
RSI35/MOM0/BOP0.03/,0,3,0
MOM0/BOP0.05/ADX25/,0.4,30,12
MOM0/BOP0.05/ADX30/,0.4222,45,19
MOM0/BOP0.05/ADX35/,0.4286,56,24
MOM0/BOP0.05/ADX40/,0.4194,62,26
MOM0/BOP0.05/ADX45/,0.4265,68,29
MOM0/BOP0.05/ADX50/,0.4203,69,29
MOM0/BOP0.03/,0.4189,74,31
RSI35/BOP0.05/ADX25/,0,2,0
RSI35/BOP0.05/ADX30/,0,2,0
RSI35/BOP0.05/ADX35/,0,2,0
RSI35/BOP0.05/ADX40/,0,3,0
RSI35/BOP0.05/ADX45/,0,4,0
RSI35/BOP0.05/ADX50/,0,4,0
RSI35/BOP0.03/,0,4,0
BOP0.05/ADX25/,0.3913,46,18
BOP0.05/ADX30/,0.481,79,38
BOP0.05/ADX35/,0.4949,99,49
BOP0.05/ADX40/,0.4779,113,54
BOP0.05/ADX45/,0.4672,122,57
BOP0.05/ADX50/,0.4729,129,61
BOP0.03/,0.4895,143,70
RSI35/MOM0/MACD0/ADX25/,0,2,0
RSI35/MOM0/MACD0/ADX30/,0,2,0
RSI35/MOM0/MACD0/ADX35/,0,2,0
RSI35/MOM0/MACD0/ADX40/,0,3,0
RSI35/MOM0/MACD0/ADX45/,0,3,0
RSI35/MOM0/MACD0/ADX50/,0,3,0
MOM0/MACD0/ADX25/,0.375,32,12
MOM0/MACD0/ADX30/,0.4186,43,18
MOM0/MACD0/ADX35/,0.44,50,22
MOM0/MACD0/ADX40/,0.4364,55,24
MOM0/MACD0/ADX45/,0.431,58,25
MOM0/MACD0/ADX50/,0.4237,59,25
RSI35/MACD0/ADX25/,0,2,0
RSI35/MACD0/ADX30/,0,2,0
RSI35/MACD0/ADX35/,0,2,0
RSI35/MACD0/ADX40/,0,3,0
RSI35/MACD0/ADX45/,0,4,0
RSI35/MACD0/ADX50/,0,4,0
MACD0/ADX25/,0.3913,46,18
MACD0/ADX30/,0.4688,64,30
MACD0/ADX35/,0.5063,79,40
MACD0/ADX40/,0.4945,91,45
MACD0/ADX45/,0.4842,95,46
MACD0/ADX50/,0.4845,97,47
RSI35/MOM0/ADX25/,0,2,0
RSI35/MOM0/ADX30/,0,2,0
RSI35/MOM0/ADX35/,0,2,0
RSI35/MOM0/ADX40/,0,3,0
RSI35/MOM0/ADX45/,0,3,0
RSI35/MOM0/ADX50/,0,3,0
MOM0/ADX25/,0.3939,33,13
MOM0/ADX30/,0.4167,48,20
MOM0/ADX35/,0.4237,59,25
MOM0/ADX40/,0.403,67,27
MOM0/ADX45/,0.411,73,30
MOM0/ADX50/,0.4079,76,31
RSI35/ADX25/,0,2,0
RSI35/ADX30/,0,2,0
RSI35/ADX35/,0,2,0
RSI35/ADX40/,0,3,0
RSI35/ADX45/,0,4,0
RSI35/ADX50/,0,4,0
ADX25/,0.3462,78,27
ADX30/,0.4113,124,51
ADX35/,0.441,161,71
ADX40/,0.4278,187,80
ADX45/,0.4216,204,86
ADX50/,0.4266,218,93
RSI35/MOM0/MACD0/BOP0.05/,0,3,0
MOM0/MACD0/BOP0.05/,0.4426,61,27
RSI35/MACD0/BOP0.05/,0,4,0
MACD0/BOP0.05/,0.5,96,48
RSI35/MOM0/BOP0.05/,0,3,0
MOM0/BOP0.05/,0.4342,76,33
RSI35/BOP0.05/,0,4,0
BOP0.05/,0.5,146,73
RSI35/MOM0/MACD0/,0,3,0
MOM0/MACD0/,0.4286,63,27
RSI35/MACD0/,0,4,0
MACD0/,0.4951,103,51
RSI35/MOM0/,0,3,0
MOM0/,0.4286,84,36
RSI35/,0.3333,6,2
RSI40/MACD0/BOP0.03/ADX45/,0.5294,17,9
RSI40/MACD0/BOP0.03/ADX50/,0.5294,17,9
RSI40/MACD0/BOP0.01/,0.45,20,9
RSI40/MACD0/BOP-0.01/,0.45,20,9
RSI40/MACD0/BOP-0.03/,0.45,20,9
RSI40/MACD0/BOP-0.05/,0.45,20,9
RSI40/BOP0.03/ADX45/,0.5294,17,9
RSI40/BOP0.03/ADX50/,0.5294,17,9
RSI40/BOP0.01/,0.45,20,9
RSI40/BOP-0.01/,0.45,20,9
RSI40/BOP-0.03/,0.45,20,9
RSI40/BOP-0.05/,0.45,20,9
RSI45/ADX45/,0.5128,39,20
RSI45/ADX50/,0.5128,39,20
RSI40/MACD0/BOP0.05/ADX45/,0.45,20,9
RSI40/MACD0/BOP0.05/ADX50/,0.45,20,9
RSI40/MACD0/BOP0.03/,0.45,20,9
RSI40/BOP0.05/ADX45/,0.45,20,9
RSI40/BOP0.05/ADX50/,0.45,20,9
RSI40/BOP0.03/,0.45,20,9
RSI40/MACD0/ADX45/,0.4762,21,10
RSI40/MACD0/ADX50/,0.4762,21,10
RSI40/MACD0/BOP0.05/,0.45,20,9
RSI40/BOP0.05/,0.45,20,9
RSI40/MACD0/,0.4762,21,10
RSI55/MACD0/BOP0.03/ADX30/,0.5,10,5
RSI55/MACD0/BOP0.03/ADX35/,0.5455,11,6
RSI55/MACD0/BOP0.03/ADX40/,0.5385,13,7
RSI55/MACD0/BOP0.03/ADX45/,0.5385,13,7
RSI55/MACD0/BOP0.03/ADX50/,0.5,14,7
RSI55/MACD0/BOP0.01/,0.5185,27,14
RSI55/MACD0/BOP-0.01/,0.5185,27,14
RSI55/MACD0/BOP-0.03/,0.5385,26,14
RSI55/MACD0/BOP-0.05/,0.5385,26,14
RSI50/MACD0/BOP0.03/ADX30/,0.6364,11,7
RSI50/MACD0/BOP0.03/ADX35/,0.6154,13,8
RSI50/MACD0/BOP0.03/ADX40/,0.5714,14,8
RSI50/MACD0/BOP0.03/ADX45/,0.5625,16,9
RSI50/MACD0/BOP0.03/ADX50/,0.5625,16,9
RSI50/MACD0/BOP0.01/,0.4667,30,14
RSI50/MACD0/BOP-0.01/,0.4667,30,14
RSI50/MACD0/BOP-0.03/,0.4828,29,14
RSI50/MACD0/BOP-0.05/,0.4828,29,14
RSI55/BOP0.03/ADX30/,0.6667,15,10
RSI55/BOP0.03/ADX35/,0.6875,16,11
RSI55/BOP0.03/ADX40/,0.6667,18,12
RSI55/BOP0.03/ADX45/,0.6667,18,12
RSI55/BOP0.03/ADX50/,0.6316,19,12
RSI55/BOP0.01/,0.5833,36,21
RSI55/BOP-0.01/,0.5833,36,21
RSI55/BOP-0.03/,0.6,35,21
RSI55/BOP-0.05/,0.6,35,21
RSI50/BOP0.03/ADX30/,0.6923,13,9
RSI50/BOP0.03/ADX35/,0.6667,15,10
RSI50/BOP0.03/ADX40/,0.625,16,10
RSI50/BOP0.03/ADX45/,0.6111,18,11
RSI50/BOP0.03/ADX50/,0.6111,18,11
RSI50/BOP0.01/,0.5,34,17
RSI50/BOP-0.01/,0.5,34,17
RSI50/BOP-0.03/,0.5152,33,17
RSI50/BOP-0.05/,0.5152,33,17
RSI60/ADX30/,0.4717,53,25
RSI60/ADX35/,0.4769,65,31
RSI60/ADX40/,0.473,74,35
RSI60/ADX45/,0.4667,75,35
RSI60/ADX50/,0.4605,76,35
RSI55/ADX30/,0.4423,52,23
RSI55/ADX35/,0.4754,61,29
RSI55/ADX40/,0.4848,66,32
RSI55/ADX45/,0.4853,68,33
RSI55/ADX50/,0.4783,69,33
RSI55/MACD0/BOP0.05/ADX30/,0.3889,18,7
RSI55/MACD0/BOP0.05/ADX35/,0.5,22,11
RSI55/MACD0/BOP0.05/ADX40/,0.5,24,12
RSI55/MACD0/BOP0.05/ADX45/,0.5,24,12
RSI55/MACD0/BOP0.05/ADX50/,0.48,25,12
RSI55/MACD0/BOP0.03/,0.5185,27,14
RSI50/MACD0/BOP0.05/ADX30/,0.5,22,11
RSI50/MACD0/BOP0.05/ADX35/,0.5,26,13
RSI50/MACD0/BOP0.05/ADX40/,0.4828,29,14
RSI50/MACD0/BOP0.05/ADX45/,0.4839,31,15
RSI50/MACD0/BOP0.05/ADX50/,0.4839,31,15
RSI50/MACD0/BOP0.03/,0.4667,30,14
RSI55/BOP0.05/ADX30/,0.5,26,13
RSI55/BOP0.05/ADX35/,0.5667,30,17
RSI55/BOP0.05/ADX40/,0.5758,33,19
RSI55/BOP0.05/ADX45/,0.5758,33,19
RSI55/BOP0.05/ADX50/,0.5588,34,19
RSI55/BOP0.03/,0.5833,36,21
RSI50/BOP0.05/ADX30/,0.52,25,13
RSI50/BOP0.05/ADX35/,0.5172,29,15
RSI50/BOP0.05/ADX40/,0.5152,33,17
RSI50/BOP0.05/ADX45/,0.5143,35,18
RSI50/BOP0.05/ADX50/,0.5143,35,18
RSI50/BOP0.03/,0.5,34,17
RSI55/MACD0/ADX30/,0.381,21,8
RSI55/MACD0/ADX35/,0.48,25,12
RSI55/MACD0/ADX40/,0.4828,29,14
RSI55/MACD0/ADX45/,0.4828,29,14
RSI55/MACD0/ADX50/,0.4667,30,14
RSI50/MACD0/ADX30/,0.5217,23,12
RSI50/MACD0/ADX35/,0.5,28,14
RSI50/MACD0/ADX40/,0.4848,33,16
RSI50/MACD0/ADX45/,0.4857,35,17
RSI50/MACD0/ADX50/,0.4857,35,17
RSI50/ADX30/,0.5676,37,21
RSI50/ADX35/,0.5435,46,25
RSI50/ADX40/,0.5273,55,29
RSI50/ADX45/,0.5263,57,30
RSI50/ADX50/,0.5263,57,30
RSI55/MACD0/BOP0.05/,0.5185,27,14
RSI50/MACD0/BOP0.05/,0.4839,31,15
RSI55/BOP0.05/,0.5833,36,21
RSI50/BOP0.05/,0.5143,35,18
RSI55/MACD0/,0.5,32,16
RSI50/MACD0/,0.4857,35,17
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX20/,1,1,1
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX25/,0.1429,7,1
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX30/,0.25,8,2
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX35/,0.4545,11,5
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX40/,0.4545,11,5
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX45/,0.4545,11,5
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX50/,0.4545,11,5
RSI55/MACD0/BOP0.05/BBANDS0.06/,0.5556,9,5
RSI55/MACD0/BOP0.05/BBANDS0.05/,1,4,4
RSI55/MACD0/BOP0.05/BBANDS0.04/,1,2,2
RSI50/MACD0/BOP0.05/BBANDS0.07/ADX20/,0.5,2,1
RSI50/MACD0/BOP0.05/BBANDS0.07/ADX25/,0.2222,9,2
RSI50/MACD0/BOP0.05/BBANDS0.07/ADX30/,0.3636,11,4
RSI50/MACD0/BOP0.05/BBANDS0.07/ADX35/,0.3846,13,5
RSI50/MACD0/BOP0.05/BBANDS0.07/ADX40/,0.4,15,6
RSI50/MACD0/BOP0.05/BBANDS0.07/ADX45/,0.4,15,6
RSI50/MACD0/BOP0.05/BBANDS0.07/ADX50/,0.4,15,6
RSI50/MACD0/BOP0.05/BBANDS0.06/,0.5,12,6
RSI50/MACD0/BOP0.05/BBANDS0.05/,0.4444,9,4
RSI50/MACD0/BOP0.05/BBANDS0.04/,0.6,5,3
MACD0/BOP0.05/BBANDS0.07/ADX20/,0.4286,7,3
MACD0/BOP0.05/BBANDS0.07/ADX25/,0.3,20,6
MACD0/BOP0.05/BBANDS0.07/ADX30/,0.36,25,9
MACD0/BOP0.05/BBANDS0.07/ADX35/,0.4333,30,13
MACD0/BOP0.05/BBANDS0.07/ADX40/,0.4118,34,14
MACD0/BOP0.05/BBANDS0.07/ADX45/,0.4118,34,14
MACD0/BOP0.05/BBANDS0.07/ADX50/,0.4286,35,15
MACD0/BOP0.05/BBANDS0.06/,0.5385,26,14
MACD0/BOP0.05/BBANDS0.05/,0.5625,16,9
MACD0/BOP0.05/BBANDS0.04/,0.4286,7,3
RSI55/BOP0.05/BBANDS0.07/ADX20/,1,1,1
RSI55/BOP0.05/BBANDS0.07/ADX25/,0.1429,7,1
RSI55/BOP0.05/BBANDS0.07/ADX30/,0.2727,11,3
RSI55/BOP0.05/BBANDS0.07/ADX35/,0.4286,14,6
RSI55/BOP0.05/BBANDS0.07/ADX40/,0.4667,15,7
RSI55/BOP0.05/BBANDS0.07/ADX45/,0.4667,15,7
RSI55/BOP0.05/BBANDS0.07/ADX50/,0.4667,15,7
RSI55/BOP0.05/BBANDS0.06/,0.6,10,6
RSI55/BOP0.05/BBANDS0.05/,1,5,5
RSI55/BOP0.05/BBANDS0.04/,1,3,3
RSI50/BOP0.05/BBANDS0.07/ADX20/,0.5,2,1
RSI50/BOP0.05/BBANDS0.07/ADX25/,0.2222,9,2
RSI50/BOP0.05/BBANDS0.07/ADX30/,0.3333,12,4
RSI50/BOP0.05/BBANDS0.07/ADX35/,0.3571,14,5
RSI50/BOP0.05/BBANDS0.07/ADX40/,0.4118,17,7
RSI50/BOP0.05/BBANDS0.07/ADX45/,0.4118,17,7
RSI50/BOP0.05/BBANDS0.07/ADX50/,0.4118,17,7
RSI50/BOP0.05/BBANDS0.06/,0.5385,13,7
RSI50/BOP0.05/BBANDS0.05/,0.5,10,5
RSI50/BOP0.05/BBANDS0.04/,0.6667,6,4
BOP0.05/BBANDS0.07/ADX20/,0.375,8,3
BOP0.05/BBANDS0.07/ADX25/,0.2727,22,6
BOP0.05/BBANDS0.07/ADX30/,0.303,33,10
BOP0.05/BBANDS0.07/ADX35/,0.35,40,14
BOP0.05/BBANDS0.07/ADX40/,0.3556,45,16
BOP0.05/BBANDS0.07/ADX45/,0.375,48,18
BOP0.05/BBANDS0.07/ADX50/,0.4038,52,21
BOP0.05/BBANDS0.06/,0.5625,48,27
BOP0.05/BBANDS0.05/,0.5588,34,19
BOP0.05/BBANDS0.04/,0.65,20,13
RSI55/MACD0/BBANDS0.07/ADX20/,1,1,1
RSI55/MACD0/BBANDS0.07/ADX25/,0.1429,7,1
RSI55/MACD0/BBANDS0.07/ADX30/,0.25,8,2
RSI55/MACD0/BBANDS0.07/ADX35/,0.4545,11,5
RSI55/MACD0/BBANDS0.07/ADX40/,0.4615,13,6
RSI55/MACD0/BBANDS0.07/ADX45/,0.4615,13,6
RSI55/MACD0/BBANDS0.07/ADX50/,0.4615,13,6
RSI55/MACD0/BBANDS0.06/,0.5455,11,6
RSI55/MACD0/BBANDS0.05/,0.8333,6,5
RSI55/MACD0/BBANDS0.04/,0.75,4,3
RSI50/MACD0/BBANDS0.07/ADX20/,0.5,2,1
RSI50/MACD0/BBANDS0.07/ADX25/,0.2222,9,2
RSI50/MACD0/BBANDS0.07/ADX30/,0.3636,11,4
RSI50/MACD0/BBANDS0.07/ADX35/,0.3846,13,5
RSI50/MACD0/BBANDS0.07/ADX40/,0.4118,17,7
RSI50/MACD0/BBANDS0.07/ADX45/,0.4118,17,7
RSI50/MACD0/BBANDS0.07/ADX50/,0.4118,17,7
RSI50/MACD0/BBANDS0.06/,0.5,14,7
RSI50/MACD0/BBANDS0.05/,0.4545,11,5
RSI50/MACD0/BBANDS0.04/,0.5714,7,4
MACD0/BBANDS0.07/ADX20/,0.4286,7,3
MACD0/BBANDS0.07/ADX25/,0.3333,21,7
MACD0/BBANDS0.07/ADX30/,0.3846,26,10
MACD0/BBANDS0.07/ADX35/,0.4516,31,14
MACD0/BBANDS0.07/ADX40/,0.4324,37,16
MACD0/BBANDS0.07/ADX45/,0.4324,37,16
MACD0/BBANDS0.07/ADX50/,0.4474,38,17
MACD0/BBANDS0.06/,0.5517,29,16
MACD0/BBANDS0.05/,0.5789,19,11
MACD0/BBANDS0.04/,0.5,10,5
RSI55/BBANDS0.07/ADX20/,0.5,2,1
RSI55/BBANDS0.07/ADX25/,0.125,8,1
RSI55/BBANDS0.07/ADX30/,0.1875,16,3
RSI55/BBANDS0.07/ADX35/,0.3,20,6
RSI55/BBANDS0.07/ADX40/,0.3478,23,8
RSI55/BBANDS0.07/ADX45/,0.3478,23,8
RSI55/BBANDS0.07/ADX50/,0.3478,23,8
RSI55/BBANDS0.06/,0.4118,17,7
RSI55/BBANDS0.05/,0.6667,9,6
RSI55/BBANDS0.04/,0.5714,7,4
RSI50/BBANDS0.07/ADX20/,0.5,2,1
RSI50/BBANDS0.07/ADX25/,0.3,10,3
RSI50/BBANDS0.07/ADX30/,0.3571,14,5
RSI50/BBANDS0.07/ADX35/,0.3529,17,6
RSI50/BBANDS0.07/ADX40/,0.4091,22,9
RSI50/BBANDS0.07/ADX45/,0.4091,22,9
RSI50/BBANDS0.07/ADX50/,0.4091,22,9
RSI50/BBANDS0.06/,0.5,18,9
RSI50/BBANDS0.05/,0.5,14,7
RSI50/BBANDS0.04/,0.6,10,6
BBANDS0.07/ADX20/,0.2727,11,3
BBANDS0.07/ADX25/,0.2258,31,7
BBANDS0.07/ADX30/,0.2553,47,12
BBANDS0.07/ADX35/,0.3103,58,18
BBANDS0.07/ADX40/,0.3284,67,22
BBANDS0.07/ADX45/,0.3429,70,24
BBANDS0.07/ADX50/,0.3733,75,28
BBANDS0.06/,0.4722,72,34
BBANDS0.05/,0.5102,49,25
BBANDS0.04/,0.5484,31,17
RSI55/MACD0/BOP0.05/ADX20/,0.3333,3,1
RSI55/MACD0/BOP0.05/ADX25/,0.25,12,3
RSI50/MACD0/BOP0.05/ADX20/,0.4,5,2
RSI50/MACD0/BOP0.05/ADX25/,0.2857,14,4
MACD0/BOP0.05/ADX20/,0.4,20,8
RSI55/BOP0.05/ADX20/,0.3333,3,1
RSI55/BOP0.05/ADX25/,0.3077,13,4
RSI50/BOP0.05/ADX20/,0.4,5,2
RSI50/BOP0.05/ADX25/,0.3333,15,5
BOP0.05/ADX20/,0.4091,22,9
RSI55/MACD0/ADX20/,0.5,4,2
RSI55/MACD0/ADX25/,0.2667,15,4
RSI50/MACD0/ADX20/,0.5,6,3
RSI50/MACD0/ADX25/,0.3333,15,5
MACD0/ADX20/,0.4286,21,9
RSI55/ADX20/,0.5,10,5
RSI55/ADX25/,0.3571,28,10
RSI50/ADX20/,0.5455,11,6
RSI50/ADX25/,0.5,26,13
ADX20/,0.4375,32,14
RSI55/MACD0/BOP0.05/BBANDS0.07/,0.4545,11,5
RSI50/MACD0/BOP0.05/BBANDS0.07/,0.4,15,6
MACD0/BOP0.05/BBANDS0.07/,0.4167,36,15
RSI55/BOP0.05/BBANDS0.07/,0.4667,15,7
RSI50/BOP0.05/BBANDS0.07/,0.4118,17,7
BOP0.05/BBANDS0.07/,0.4677,62,29
RSI55/MACD0/BBANDS0.07/,0.4615,13,6
RSI50/MACD0/BBANDS0.07/,0.4118,17,7
MACD0/BBANDS0.07/,0.4359,39,17
RSI55/BBANDS0.07/,0.3478,23,8
RSI50/BBANDS0.07/,0.4091,22,9
BBANDS0.07/,0.4457,92,41
RSI40/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX20/,0,2,0
RSI40/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX25/,0,2,0
RSI40/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX30/,0,3,0
RSI40/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX35/,0,3,0
RSI40/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX40/,0,3,0
RSI40/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX45/,0,3,0
RSI40/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX50/,0,3,0
RSI40/MOM0/MACD0/BOP0.03/,0.4375,16,7
RSI40/MOM0/MACD0/BOP0.01/,0.4375,16,7
RSI40/MOM0/MACD0/BOP-0.01/,0.4375,16,7
RSI40/MOM0/MACD0/BOP-0.03/,0.4375,16,7
RSI40/MOM0/MACD0/BOP-0.05/,0.4375,16,7
MOM0/MACD0/BOP0.05/BBANDS0.07/ADX20/,0.3333,6,2
MOM0/MACD0/BOP0.05/BBANDS0.07/ADX25/,0.3846,13,5
MOM0/MACD0/BOP0.05/BBANDS0.07/ADX30/,0.4118,17,7
