Test Name, Success%, Total, Success 
RSI45/BOP-0.03/,0.5,8,4
RSI45/BOP-0.05/,0.5,8,4
BOP0.03/ADX35/,0.52,25,13
BOP0.03/ADX40/,0.5758,33,19
BOP0.03/ADX45/,0.6,35,21
BOP0.03/ADX50/,0.5789,38,22
BOP0.01/,0.6282,78,49
BOP-0.01/,0.6267,75,47
BOP-0.03/,0.6232,69,43
BOP-0.05/,0.6308,65,41
RSI45/MOM0/MACD-1/ADX35/,0.5,2,1
RSI45/MOM0/MACD-1/ADX40/,0.5,2,1
RSI45/MOM0/MACD-1/ADX45/,0.5,2,1
RSI45/MOM0/MACD-1/ADX50/,0.5,2,1
MOM0/MACD-1/ADX35/,0.5,2,1
MOM0/MACD-1/ADX40/,0.6667,3,2
MOM0/MACD-1/ADX45/,0.6667,3,2
MOM0/MACD-1/ADX50/,0.6667,3,2
RSI45/MACD-1/ADX35/,0.5,2,1
RSI45/MACD-1/ADX40/,0.6667,3,2
RSI45/MACD-1/ADX45/,0.6667,3,2
RSI45/MACD-1/ADX50/,0.6667,3,2
MACD-1/ADX35/,0.5,2,1
MACD-1/ADX40/,0.75,4,3
MACD-1/ADX45/,0.75,4,3
MACD-1/ADX50/,0.75,4,3
RSI50/ADX35/,0.7,20,14
RSI50/ADX40/,0.6522,23,15
RSI50/ADX45/,0.64,25,16
RSI50/ADX50/,0.64,25,16
RSI45/MOM0/MACD0/BOP0.05/ADX35/,0.4,5,2
RSI45/MOM0/MACD0/BOP0.05/ADX40/,0.4,5,2
RSI45/MOM0/MACD0/BOP0.05/ADX45/,0.4,5,2
RSI45/MOM0/MACD0/BOP0.05/ADX50/,0.4,5,2
RSI45/MOM0/MACD0/BOP0.03/,0.4,5,2
MOM0/MACD0/BOP0.05/ADX35/,0.625,16,10
MOM0/MACD0/BOP0.05/ADX40/,0.619,21,13
MOM0/MACD0/BOP0.05/ADX45/,0.619,21,13
MOM0/MACD0/BOP0.05/ADX50/,0.619,21,13
MOM0/MACD0/BOP0.03/,0.6087,23,14
RSI45/MACD0/BOP0.05/ADX35/,0.375,8,3
RSI45/MACD0/BOP0.05/ADX40/,0.4444,9,4
RSI45/MACD0/BOP0.05/ADX45/,0.4444,9,4
RSI45/MACD0/BOP0.05/ADX50/,0.4444,9,4
RSI45/MACD0/BOP0.03/,0.4444,9,4
MACD0/BOP0.05/ADX35/,0.6,30,18
MACD0/BOP0.05/ADX40/,0.6053,38,23
MACD0/BOP0.05/ADX45/,0.6154,39,24
MACD0/BOP0.05/ADX50/,0.6154,39,24
MACD0/BOP0.03/,0.6098,41,25
RSI45/MOM0/BOP0.05/ADX35/,0.4,5,2
RSI45/MOM0/BOP0.05/ADX40/,0.4,5,2
RSI45/MOM0/BOP0.05/ADX45/,0.4,5,2
RSI45/MOM0/BOP0.05/ADX50/,0.4,5,2
RSI45/MOM0/BOP0.03/,0.4,5,2
MOM0/BOP0.05/ADX35/,0.6667,21,14
MOM0/BOP0.05/ADX40/,0.7,30,21
MOM0/BOP0.05/ADX45/,0.7273,33,24
MOM0/BOP0.05/ADX50/,0.7297,37,27
MOM0/BOP0.03/,0.7,40,28
RSI45/BOP0.05/ADX35/,0.375,8,3
RSI45/BOP0.05/ADX40/,0.4444,9,4
RSI45/BOP0.05/ADX45/,0.4444,9,4
RSI45/BOP0.05/ADX50/,0.4444,9,4
RSI45/BOP0.03/,0.4444,9,4
BOP0.05/ADX35/,0.625,48,30
BOP0.05/ADX40/,0.6393,61,39
BOP0.05/ADX45/,0.6567,67,44
BOP0.05/ADX50/,0.6351,74,47
BOP0.03/,0.622,82,51
RSI45/MOM0/MACD0/ADX35/,0.5,6,3
RSI45/MOM0/MACD0/ADX40/,0.5,6,3
RSI45/MOM0/MACD0/ADX45/,0.5,6,3
RSI45/MOM0/MACD0/ADX50/,0.5,6,3
MOM0/MACD0/ADX35/,0.6111,18,11
MOM0/MACD0/ADX40/,0.6087,23,14
MOM0/MACD0/ADX45/,0.6087,23,14
MOM0/MACD0/ADX50/,0.6087,23,14
RSI45/MACD0/ADX35/,0.5455,11,6
RSI45/MACD0/ADX40/,0.5833,12,7
RSI45/MACD0/ADX45/,0.5833,12,7
RSI45/MACD0/ADX50/,0.5833,12,7
MACD0/ADX35/,0.6154,39,24
MACD0/ADX40/,0.617,47,29
MACD0/ADX45/,0.625,48,30
MACD0/ADX50/,0.625,48,30
RSI45/MOM0/ADX35/,0.5,6,3
RSI45/MOM0/ADX40/,0.5,6,3
RSI45/MOM0/ADX45/,0.5,6,3
RSI45/MOM0/ADX50/,0.5,6,3
MOM0/ADX35/,0.7143,28,20
MOM0/ADX40/,0.7179,39,28
MOM0/ADX45/,0.7381,42,31
MOM0/ADX50/,0.7391,46,34
RSI45/ADX35/,0.5714,14,8
RSI45/ADX40/,0.6471,17,11
RSI45/ADX45/,0.6471,17,11
RSI45/ADX50/,0.6471,17,11
RSI45/MOM0/MACD0/BOP0.05/,0.4,5,2
MOM0/MACD0/BOP0.05/,0.6087,23,14
RSI45/MACD0/BOP0.05/,0.4444,9,4
MACD0/BOP0.05/,0.6098,41,25
RSI45/MOM0/BOP0.05/,0.4,5,2
MOM0/BOP0.05/,0.7073,41,29
RSI45/BOP0.05/,0.4444,9,4
BOP0.05/,0.6118,85,52
RSI45/MOM0/MACD0/,0.5,6,3
MOM0/MACD0/,0.6,25,15
RSI45/MACD0/,0.5833,12,7
MACD0/,0.6275,51,32
RSI45/MOM0/,0.5,6,3
MOM0/,0.72,50,36
RSI45/,0.6667,21,14
BBANDS0.07/ADX35/,0.6957,46,32
BBANDS0.07/ADX40/,0.6727,55,37
BBANDS0.07/ADX45/,0.6833,60,41
BBANDS0.07/ADX50/,0.6866,67,46
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX20/,0.6667,3,2
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX25/,0.75,4,3
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX30/,0.75,4,3
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX35/,0.75,4,3
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX40/,0.6,5,3
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX45/,0.6,5,3
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.07/ADX50/,0.6,5,3
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.06/,0.6,5,3
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.05/,0.6,5,3
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.04/,0.75,4,3
RSI50/MOM0/MACD0/BOP0.03/,0.6667,9,6
RSI50/MOM0/MACD0/BOP0.01/,0.6667,9,6
MOM0/MACD0/BOP0.05/BBANDS0.07/ADX20/,0.6,5,3
MOM0/MACD0/BOP0.05/BBANDS0.07/ADX25/,0.6667,6,4
MOM0/MACD0/BOP0.05/BBANDS0.07/ADX30/,0.6667,6,4
MOM0/MACD0/BOP0.05/BBANDS0.07/ADX35/,0.6667,6,4
MOM0/MACD0/BOP0.05/BBANDS0.07/ADX40/,0.5714,7,4
MOM0/MACD0/BOP0.05/BBANDS0.07/ADX45/,0.5714,7,4
MOM0/MACD0/BOP0.05/BBANDS0.07/ADX50/,0.5714,7,4
MOM0/MACD0/BOP0.05/BBANDS0.06/,0.5714,7,4
MOM0/MACD0/BOP0.05/BBANDS0.05/,0.5714,7,4
MOM0/MACD0/BOP0.05/BBANDS0.04/,0.8,5,4
RSI50/MACD0/BOP0.05/BBANDS0.07/ADX20/,0.75,4,3
RSI50/MACD0/BOP0.05/BBANDS0.07/ADX25/,0.8,5,4
RSI50/MACD0/BOP0.05/BBANDS0.07/ADX30/,0.8,5,4
RSI50/MACD0/BOP0.05/BBANDS0.07/ADX35/,0.8,5,4
RSI50/MACD0/BOP0.05/BBANDS0.07/ADX40/,0.6667,6,4
RSI50/MACD0/BOP0.05/BBANDS0.07/ADX45/,0.7143,7,5
RSI50/MACD0/BOP0.05/BBANDS0.07/ADX50/,0.7143,7,5
RSI50/MACD0/BOP0.05/BBANDS0.06/,0.7143,7,5
RSI50/MACD0/BOP0.05/BBANDS0.05/,0.7143,7,5
RSI50/MACD0/BOP0.05/BBANDS0.04/,0.8,5,4
RSI50/MACD0/BOP0.03/,0.7692,13,10
RSI50/MACD0/BOP0.01/,0.7692,13,10
MACD0/BOP0.05/BBANDS0.07/ADX20/,0.7143,7,5
MACD0/BOP0.05/BBANDS0.07/ADX25/,0.8182,11,9
MACD0/BOP0.05/BBANDS0.07/ADX30/,0.7692,13,10
MACD0/BOP0.05/BBANDS0.07/ADX35/,0.6667,15,10
MACD0/BOP0.05/BBANDS0.07/ADX40/,0.6471,17,11
MACD0/BOP0.05/BBANDS0.07/ADX45/,0.6667,18,12
MACD0/BOP0.05/BBANDS0.07/ADX50/,0.6667,18,12
MACD0/BOP0.05/BBANDS0.06/,0.6,15,9
MACD0/BOP0.05/BBANDS0.05/,0.5833,12,7
MACD0/BOP0.05/BBANDS0.04/,0.75,8,6
RSI50/MOM0/BOP0.05/BBANDS0.07/ADX20/,0.6667,3,2
RSI50/MOM0/BOP0.05/BBANDS0.07/ADX25/,0.75,4,3
RSI50/MOM0/BOP0.05/BBANDS0.07/ADX30/,0.75,4,3
RSI50/MOM0/BOP0.05/BBANDS0.07/ADX35/,0.75,4,3
RSI50/MOM0/BOP0.05/BBANDS0.07/ADX40/,0.6,5,3
RSI50/MOM0/BOP0.05/BBANDS0.07/ADX45/,0.6,5,3
RSI50/MOM0/BOP0.05/BBANDS0.07/ADX50/,0.6,5,3
RSI50/MOM0/BOP0.05/BBANDS0.06/,0.6,5,3
RSI50/MOM0/BOP0.05/BBANDS0.05/,0.6,5,3
RSI50/MOM0/BOP0.05/BBANDS0.04/,0.75,4,3
RSI50/MOM0/BOP0.03/,0.7,10,7
RSI50/MOM0/BOP0.01/,0.7,10,7
MOM0/BOP0.05/BBANDS0.07/ADX20/,0.6,5,3
MOM0/BOP0.05/BBANDS0.07/ADX25/,0.7143,7,5
MOM0/BOP0.05/BBANDS0.07/ADX30/,0.75,8,6
MOM0/BOP0.05/BBANDS0.07/ADX35/,0.7778,9,7
MOM0/BOP0.05/BBANDS0.07/ADX40/,0.75,12,9
MOM0/BOP0.05/BBANDS0.07/ADX45/,0.7692,13,10
MOM0/BOP0.05/BBANDS0.07/ADX50/,0.75,16,12
MOM0/BOP0.05/BBANDS0.06/,0.7333,15,11
MOM0/BOP0.05/BBANDS0.05/,0.7143,14,10
MOM0/BOP0.05/BBANDS0.04/,0.9,10,9
RSI50/BOP0.05/BBANDS0.07/ADX20/,0.75,4,3
RSI50/BOP0.05/BBANDS0.07/ADX25/,0.8,5,4
RSI50/BOP0.05/BBANDS0.07/ADX30/,0.8333,6,5
RSI50/BOP0.05/BBANDS0.07/ADX35/,0.8333,6,5
RSI50/BOP0.05/BBANDS0.07/ADX40/,0.7143,7,5
RSI50/BOP0.05/BBANDS0.07/ADX45/,0.75,8,6
RSI50/BOP0.05/BBANDS0.07/ADX50/,0.75,8,6
RSI50/BOP0.05/BBANDS0.06/,0.75,8,6
RSI50/BOP0.05/BBANDS0.05/,0.75,8,6
RSI50/BOP0.05/BBANDS0.04/,0.8,5,4
RSI50/BOP0.03/,0.8,15,12
RSI50/BOP0.01/,0.8,15,12
BOP0.05/BBANDS0.07/ADX20/,0.7,10,7
BOP0.05/BBANDS0.07/ADX25/,0.8,15,12
BOP0.05/BBANDS0.07/ADX30/,0.7895,19,15
BOP0.05/BBANDS0.07/ADX35/,0.7391,23,17
BOP0.05/BBANDS0.07/ADX40/,0.7143,28,20
BOP0.05/BBANDS0.07/ADX45/,0.7188,32,23
BOP0.05/BBANDS0.07/ADX50/,0.6944,36,25
BOP0.05/BBANDS0.06/,0.6562,32,21
BOP0.05/BBANDS0.05/,0.6667,24,16
BOP0.05/BBANDS0.04/,0.8,15,12
RSI50/MOM0/MACD0/BBANDS0.07/ADX20/,0.6667,3,2
RSI50/MOM0/MACD0/BBANDS0.07/ADX25/,0.75,4,3
RSI50/MOM0/MACD0/BBANDS0.07/ADX30/,0.75,4,3
RSI50/MOM0/MACD0/BBANDS0.07/ADX35/,0.75,4,3
RSI50/MOM0/MACD0/BBANDS0.07/ADX40/,0.6,5,3
RSI50/MOM0/MACD0/BBANDS0.07/ADX45/,0.6,5,3
RSI50/MOM0/MACD0/BBANDS0.07/ADX50/,0.6,5,3
RSI50/MOM0/MACD0/BBANDS0.06/,0.6,5,3
RSI50/MOM0/MACD0/BBANDS0.05/,0.6,5,3
RSI50/MOM0/MACD0/BBANDS0.04/,0.75,4,3
MOM0/MACD0/BBANDS0.07/ADX20/,0.6,5,3
MOM0/MACD0/BBANDS0.07/ADX25/,0.6667,6,4
MOM0/MACD0/BBANDS0.07/ADX30/,0.6667,6,4
MOM0/MACD0/BBANDS0.07/ADX35/,0.6667,6,4
MOM0/MACD0/BBANDS0.07/ADX40/,0.5714,7,4
MOM0/MACD0/BBANDS0.07/ADX45/,0.5714,7,4
MOM0/MACD0/BBANDS0.07/ADX50/,0.5714,7,4
MOM0/MACD0/BBANDS0.06/,0.5714,7,4
MOM0/MACD0/BBANDS0.05/,0.5714,7,4
MOM0/MACD0/BBANDS0.04/,0.8,5,4
RSI50/MACD0/BBANDS0.07/ADX20/,0.75,4,3
RSI50/MACD0/BBANDS0.07/ADX25/,0.8333,6,5
RSI50/MACD0/BBANDS0.07/ADX30/,0.8333,6,5
RSI50/MACD0/BBANDS0.07/ADX35/,0.8333,6,5
RSI50/MACD0/BBANDS0.07/ADX40/,0.7143,7,5
RSI50/MACD0/BBANDS0.07/ADX45/,0.75,8,6
RSI50/MACD0/BBANDS0.07/ADX50/,0.75,8,6
RSI50/MACD0/BBANDS0.06/,0.75,8,6
RSI50/MACD0/BBANDS0.05/,0.7143,7,5
RSI50/MACD0/BBANDS0.04/,0.8,5,4
MACD0/BBANDS0.07/ADX20/,0.625,8,5
MACD0/BBANDS0.07/ADX25/,0.7692,13,10
MACD0/BBANDS0.07/ADX30/,0.6875,16,11
MACD0/BBANDS0.07/ADX35/,0.6316,19,12
MACD0/BBANDS0.07/ADX40/,0.619,21,13
MACD0/BBANDS0.07/ADX45/,0.6364,22,14
MACD0/BBANDS0.07/ADX50/,0.6364,22,14
MACD0/BBANDS0.06/,0.6471,17,11
MACD0/BBANDS0.05/,0.6154,13,8
MACD0/BBANDS0.04/,0.75,8,6
RSI50/MOM0/BBANDS0.07/ADX20/,0.6667,3,2
RSI50/MOM0/BBANDS0.07/ADX25/,0.75,4,3
RSI50/MOM0/BBANDS0.07/ADX30/,0.75,4,3
RSI50/MOM0/BBANDS0.07/ADX35/,0.75,4,3
RSI50/MOM0/BBANDS0.07/ADX40/,0.6,5,3
RSI50/MOM0/BBANDS0.07/ADX45/,0.6,5,3
RSI50/MOM0/BBANDS0.07/ADX50/,0.6,5,3
RSI50/MOM0/BBANDS0.06/,0.6,5,3
RSI50/MOM0/BBANDS0.05/,0.6,5,3
RSI50/MOM0/BBANDS0.04/,0.75,4,3
MOM0/BBANDS0.07/ADX20/,0.6,5,3
MOM0/BBANDS0.07/ADX25/,0.75,8,6
MOM0/BBANDS0.07/ADX30/,0.8182,11,9
MOM0/BBANDS0.07/ADX35/,0.8333,12,10
MOM0/BBANDS0.07/ADX40/,0.7647,17,13
MOM0/BBANDS0.07/ADX45/,0.7778,18,14
MOM0/BBANDS0.07/ADX50/,0.7619,21,16
MOM0/BBANDS0.06/,0.75,20,15
MOM0/BBANDS0.05/,0.7059,17,12
MOM0/BBANDS0.04/,0.8333,12,10
RSI50/BBANDS0.07/ADX20/,0.75,4,3
RSI50/BBANDS0.07/ADX25/,0.8333,6,5
RSI50/BBANDS0.07/ADX30/,0.8571,7,6
RSI50/BBANDS0.07/ADX35/,0.8571,7,6
RSI50/BBANDS0.07/ADX40/,0.75,8,6
RSI50/BBANDS0.07/ADX45/,0.7778,9,7
RSI50/BBANDS0.07/ADX50/,0.7778,9,7
RSI50/BBANDS0.06/,0.7778,9,7
RSI50/BBANDS0.05/,0.75,8,6
RSI50/BBANDS0.04/,0.8,5,4
BBANDS0.07/ADX20/,0.5333,15,8
BBANDS0.07/ADX25/,0.7407,27,20
BBANDS0.07/ADX30/,0.7105,38,27
BBANDS0.04/,0.7727,22,17
RSI50/MOM0/MACD0/BOP0.05/ADX20/,0.75,4,3
RSI50/MOM0/MACD0/BOP0.05/ADX25/,0.8333,6,5
RSI50/MOM0/MACD0/BOP0.05/ADX30/,0.8333,6,5
RSI50/MOM0/MACD0/BOP0.05/ADX35/,0.8333,6,5
RSI50/MOM0/MACD0/BOP0.05/ADX40/,0.625,8,5
RSI50/MOM0/MACD0/BOP0.05/ADX45/,0.625,8,5
RSI50/MOM0/MACD0/BOP0.05/ADX50/,0.625,8,5
MOM0/MACD0/BOP0.05/ADX20/,0.7143,7,5
MOM0/MACD0/BOP0.05/ADX25/,0.6364,11,7
MOM0/MACD0/BOP0.05/ADX30/,0.6154,13,8
RSI50/MACD0/BOP0.05/ADX20/,0.8,5,4
RSI50/MACD0/BOP0.05/ADX25/,0.875,8,7
RSI50/MACD0/BOP0.05/ADX30/,0.875,8,7
RSI50/MACD0/BOP0.05/ADX35/,0.875,8,7
RSI50/MACD0/BOP0.05/ADX40/,0.7273,11,8
RSI50/MACD0/BOP0.05/ADX45/,0.75,12,9
RSI50/MACD0/BOP0.05/ADX50/,0.75,12,9
MACD0/BOP0.05/ADX20/,0.7,10,7
MACD0/BOP0.05/ADX25/,0.7222,18,13
MACD0/BOP0.05/ADX30/,0.6667,24,16
RSI50/MOM0/BOP0.05/ADX20/,0.75,4,3
RSI50/MOM0/BOP0.05/ADX25/,0.8333,6,5
RSI50/MOM0/BOP0.05/ADX30/,0.8571,7,6
RSI50/MOM0/BOP0.05/ADX35/,0.8571,7,6
RSI50/MOM0/BOP0.05/ADX40/,0.6667,9,6
RSI50/MOM0/BOP0.05/ADX45/,0.6667,9,6
RSI50/MOM0/BOP0.05/ADX50/,0.6667,9,6
MOM0/BOP0.05/ADX20/,0.7143,7,5
MOM0/BOP0.05/ADX25/,0.6667,12,8
MOM0/BOP0.05/ADX30/,0.6471,17,11
RSI50/BOP0.05/ADX20/,0.8,5,4
RSI50/BOP0.05/ADX25/,0.875,8,7
RSI50/BOP0.05/ADX30/,0.9,10,9
RSI50/BOP0.05/ADX35/,0.9,10,9
RSI50/BOP0.05/ADX40/,0.7692,13,10
RSI50/BOP0.05/ADX45/,0.7857,14,11
RSI50/BOP0.05/ADX50/,0.7857,14,11
BOP0.05/ADX20/,0.6875,16,11
BOP0.05/ADX25/,0.7037,27,19
BOP0.05/ADX30/,0.6842,38,26
RSI50/MOM0/MACD0/ADX20/,0.75,4,3
RSI50/MOM0/MACD0/ADX25/,0.7143,7,5
RSI50/MOM0/MACD0/ADX30/,0.7143,7,5
RSI50/MOM0/MACD0/ADX35/,0.7143,7,5
RSI50/MOM0/MACD0/ADX40/,0.5556,9,5
RSI50/MOM0/MACD0/ADX45/,0.5556,9,5
RSI50/MOM0/MACD0/ADX50/,0.5556,9,5
MOM0/MACD0/ADX20/,0.7143,7,5
MOM0/MACD0/ADX25/,0.6154,13,8
MOM0/MACD0/ADX30/,0.6,15,9
RSI50/MACD0/ADX20/,0.8,5,4
RSI50/MACD0/ADX25/,0.8182,11,9
RSI50/MACD0/ADX30/,0.8182,11,9
RSI50/MACD0/ADX35/,0.8182,11,9
RSI50/MACD0/ADX40/,0.7143,14,10
RSI50/MACD0/ADX45/,0.7333,15,11
RSI50/MACD0/ADX50/,0.7333,15,11
MACD0/ADX20/,0.6667,12,8
MACD0/ADX25/,0.72,25,18
MACD0/ADX30/,0.6562,32,21
RSI50/MOM0/ADX20/,0.75,4,3
RSI50/MOM0/ADX25/,0.7143,7,5
RSI50/MOM0/ADX30/,0.75,8,6
RSI50/MOM0/ADX35/,0.75,8,6
RSI50/MOM0/ADX40/,0.6,10,6
RSI50/MOM0/ADX45/,0.6,10,6
RSI50/MOM0/ADX50/,0.6,10,6
MOM0/ADX20/,0.7143,7,5
MOM0/ADX25/,0.6667,15,10
MOM0/ADX30/,0.7083,24,17
RSI50/ADX20/,0.8333,6,5
RSI50/ADX25/,0.7857,14,11
RSI50/ADX30/,0.7647,17,13
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.07/,0.6,5,3
MOM0/MACD0/BOP0.05/BBANDS0.07/,0.5714,7,4
RSI50/MACD0/BOP0.05/BBANDS0.07/,0.7143,7,5
MACD0/BOP0.05/BBANDS0.07/,0.6667,18,12
RSI50/MOM0/BOP0.05/BBANDS0.07/,0.6,5,3
MOM0/BOP0.05/BBANDS0.07/,0.7647,17,13
RSI50/BOP0.05/BBANDS0.07/,0.75,8,6
BOP0.05/BBANDS0.07/,0.6829,41,28
RSI50/MOM0/MACD0/BBANDS0.07/,0.6,5,3
MOM0/MACD0/BBANDS0.07/,0.5714,7,4
RSI50/MACD0/BBANDS0.07/,0.75,8,6
MACD0/BBANDS0.07/,0.6522,23,15
RSI50/MOM0/BBANDS0.07/,0.6,5,3
MOM0/BBANDS0.07/,0.7727,22,17
RSI50/BBANDS0.07/,0.7778,9,7
RSI50/MOM0/MACD0/BOP0.05/,0.6667,9,6
RSI50/MACD0/BOP0.05/,0.7692,13,10
RSI50/MOM0/BOP0.05/,0.7,10,7
RSI50/BOP0.05/,0.8,15,12
RSI50/MOM0/MACD0/,0.6,10,6
RSI50/MACD0/,0.75,16,12
RSI50/MOM0/,0.6364,11,7
RSI60/MOM0/MACD0/BOP0.03/ADX30/,1,1,1
RSI60/MOM0/MACD0/BOP0.03/ADX35/,1,1,1
RSI60/MOM0/MACD0/BOP0.03/ADX40/,1,1,1
RSI60/MOM0/MACD0/BOP0.03/ADX45/,1,1,1
RSI60/MOM0/MACD0/BOP0.03/ADX50/,1,1,1
RSI60/MOM0/MACD0/BOP0.01/,1,1,1
RSI60/MOM0/MACD0/BOP-0.01/,1,1,1
RSI60/MOM0/MACD0/BOP-0.03/,1,1,1
RSI60/MOM0/MACD0/BOP-0.05/,1,1,1
MOM0/MACD0/BOP0.03/ADX30/,0.5714,7,4
RSI60/MACD0/BOP0.03/ADX30/,0.3333,3,1
RSI60/MACD0/BOP0.03/ADX35/,0.3333,3,1
RSI60/MACD0/BOP0.03/ADX40/,0.25,4,1
RSI60/MACD0/BOP0.03/ADX45/,0.25,4,1
RSI60/MACD0/BOP0.03/ADX50/,0.25,4,1
RSI60/MACD0/BOP0.01/,0.5455,11,6
RSI60/MACD0/BOP-0.01/,0.5455,11,6
RSI60/MACD0/BOP-0.03/,0.5,10,5
RSI60/MACD0/BOP-0.05/,0.4444,9,4
MACD0/BOP0.03/ADX30/,0.5455,11,6
RSI60/MOM0/BOP0.03/ADX30/,0.5,2,1
RSI60/MOM0/BOP0.03/ADX35/,0.5,2,1
RSI60/MOM0/BOP0.03/ADX40/,0.5,2,1
RSI60/MOM0/BOP0.03/ADX45/,0.6667,3,2
RSI60/MOM0/BOP0.03/ADX50/,0.75,4,3
RSI60/MOM0/BOP0.01/,0.75,8,6
RSI60/MOM0/BOP-0.01/,0.75,8,6
RSI60/MOM0/BOP-0.03/,0.75,8,6
RSI60/MOM0/BOP-0.05/,0.75,8,6
MOM0/BOP0.03/ADX30/,0.5556,9,5
RSI60/BOP0.03/ADX30/,0.375,8,3
RSI60/BOP0.03/ADX35/,0.3333,9,3
RSI60/BOP0.03/ADX40/,0.3,10,3
RSI60/BOP0.03/ADX45/,0.3636,11,4
RSI60/BOP0.03/ADX50/,0.3846,13,5
RSI60/BOP0.01/,0.5714,28,16
RSI60/BOP-0.01/,0.5714,28,16
RSI60/BOP-0.03/,0.5556,27,15
RSI60/BOP-0.05/,0.56,25,14
BOP0.03/ADX30/,0.5789,19,11
